x 0 1 2 3 4 5 6 7 
2970.000000 33.107630 84.538554 41.363527 19.221375 84.511222 65.076523 27.867930 27.867930 
2980.000000 33.226245 84.613121 41.513141 19.304866 84.590569 65.200164 27.961730 27.961730 
2990.000000 33.343574 84.686025 41.662935 19.387838 84.666628 65.327269 28.055530 28.055530 
3000.000000 33.459352 84.769866 41.821384 19.468745 84.743687 65.463433 28.149329 28.149329 
3010.000000 33.576379 84.871878 41.974393 19.548562 84.846267 65.608258 28.243129 28.243129 
3020.000000 33.693746 84.976625 42.124729 19.629547 84.953707 65.751884 28.336929 28.336929 
3030.000000 33.817355 85.059447 42.279531 19.709794 85.028050 65.887516 28.430729 28.430729 
3040.000000 33.938430 85.135782 42.429842 19.792533 85.104252 66.011823 28.524529 28.524529 
3050.000000 34.056819 85.218175 42.586378 19.873974 85.188389 66.151186 28.618328 28.618328 
3060.000000 34.178688 85.305553 42.741264 19.955712 85.273883 66.280689 28.712128 28.712128 
3070.000000 34.300028 85.386284 42.896030 20.036179 85.349799 66.412723 28.805928 28.805928 
3080.000000 34.422276 85.476504 43.045042 20.118049 85.439869 66.540894 28.899728 28.899728 
3090.000000 34.542821 85.552303 43.199651 20.199139 85.511282 66.672529 28.993528 28.993528 
3100.000000 34.663480 85.639896 43.352973 20.280488 85.595490 66.807495 29.087328 29.087328 
3110.000000 34.783495 85.730651 43.506884 20.361283 85.681628 66.942327 29.181127 29.181127 
3120.000000 34.904041 85.806504 43.665334 20.442548 85.759259 67.065835 29.274927 29.274927 
3130.000000 35.021672 85.883429 43.817066 20.525044 85.832959 67.197070 29.368727 29.368727 
3140.000000 35.141877 85.956387 43.968112 20.608023 85.907517 67.325241 29.462527 29.462527 
3150.000000 35.267265 86.030846 44.119712 20.689758 85.980859 67.456742 29.556327 29.556327 
3160.000000 35.389967 86.107235 44.267688 20.772058 86.054988 67.577319 29.650127 29.650127 
3170.000000 35.515053 86.186036 44.419312 20.853955 86.135193 67.707222 29.743926 29.743926 
3180.000000 35.629695 86.264355 44.574211 20.936143 86.211967 67.831129 29.837726 29.837726 
3190.000000 35.749370 86.341280 44.719683 21.020712 86.287097 67.956635 29.931526 29.931526 
3200.000000 35.870029 86.413917 44.869609 21.103736 86.364442 68.079477 30.025326 30.025326 
3210.000000 35.989666 86.488161 45.023497 21.186008 86.441788 68.217107 30.119126 30.119126 
3220.000000 36.111309 86.569589 45.179069 21.268149 86.520849 68.345677 30.212926 30.212926 
3230.000000 36.230832 86.684039 45.324963 21.348582 86.625930 68.488504 30.306725 30.306725 
3240.000000 36.362539 86.763376 45.473890 21.430287 86.705778 68.616808 30.400525 30.400525 
3250.000000 36.485052 86.839979 45.625695 21.512938 86.783052 68.754838 30.494325 30.494325 
3260.000000 36.604954 86.913206 45.778354 21.595431 86.865544 68.879145 30.588125 30.588125 
3270.000000 36.725612 86.985360 45.929280 21.678417 86.943462 69.007049 30.681925 30.681925 
3280.000000 36.843358 87.059765 46.082733 21.760605 87.018949 69.127626 30.775725 30.775725 
3290.000000 36.966741 87.134653 46.238173 21.842465 87.094150 69.253265 30.869524 30.869524 
3300.000000 37.090464 87.213454 46.395022 21.923835 87.171138 69.385167 30.963324 30.963324 
3310.000000 37.213469 87.290165 46.548187 22.005631 87.246911 69.515336 31.057124 31.057124 
3320.000000 37.335300 87.367680 46.704000 22.087187 87.317609 69.645638 31.150924 31.150924 
3330.000000 37.461937 87.446749 46.855865 22.168313 87.393096 69.768480 31.244724 31.244724 
3340.000000 37.586228 87.521369 47.011016 22.248550 87.466939 69.899848 31.338524 31.338524 
3350.000000 37.703671 87.597383 47.164867 22.330589 87.543641 70.023356 31.432323 31.432323 
3360.000000 37.820319 87.669912 47.318562 22.412351 87.621130 70.144199 31.526123 31.526123 
3370.000000 37.937118 87.744317 47.473629 22.493796 87.699547 70.275700 31.619923 31.619923 
3380.000000 38.058458 87.818776 47.619282 22.576572 87.774677 70.410133 31.713723 31.713723 
3390.000000 38.176695 87.892753 47.775612 22.657915 87.849878 70.535506 31.807523 31.807523 
3400.000000 38.294630 87.965979 47.926935 22.740232 87.926437 70.661412 31.901323 31.901323 
3410.000000 38.416915 88.041779 48.078957 22.822514 87.999422 70.789316 31.995122 31.995122 
3420.000000 38.538066 88.125887 48.234228 22.902948 88.082558 70.928812 32.088922 32.088922 
3430.000000 38.659860 88.208923 48.393497 22.983093 88.168339 71.059381 32.182722 32.182722 
3440.000000 38.783545 88.283060 48.551585 23.063147 88.242182 71.190083 32.276522 32.276522 
3450.000000 38.906626 88.360736 48.707218 23.144825 88.314738 71.317987 32.370322 32.370322 
3460.000000 39.026187 88.437554 48.861972 23.226614 88.386794 71.441762 32.464122 32.464122 
3470.000000 39.148889 88.515873 49.012223 23.309337 88.461780 71.572597 32.557921 32.557921 
3480.000000 39.270758 88.592851 49.162776 23.392103 88.538697 71.702367 32.651721 32.651721 
3490.000000 39.393952 88.672617 49.315158 23.474044 88.616329 71.832802 32.745521 32.745521 
3500.000000 39.513249 88.749596 49.469972 23.556060 88.693746 71.964704 32.839321 32.839321 
3510.000000 39.637199 88.830059 49.624690 23.638174 88.771592 72.092741 32.933121 32.933121 
3520.000000 39.757063 88.906930 49.774159 23.721934 88.843076 72.223310 33.026921 33.026921 
3530.000000 39.879462 88.979567 49.929479 23.803473 88.916418 72.347751 33.120720 33.120720 
3540.000000 39.999213 89.071770 50.080694 23.884031 89.014208 72.489378 33.214520 33.214520 
3550.000000 40.119266 89.184075 50.237229 23.961739 89.132371 72.645128 33.308320 33.308320 
3560.000000 40.245487 89.260142 50.395787 24.041702 89.211861 72.775431 33.402120 33.402120 
3570.000000 40.369021 89.336478 50.547965 24.124830 89.285490 72.901603 33.495920 33.495920 
3580.000000 40.489037 89.418978 50.698674 24.207637 89.365194 73.034970 33.589720 33.589720 
3590.000000 40.613025 89.516487 50.850274 24.288418 89.463270 73.172201 33.683519 33.683519 
3600.000000 40.735348 89.591751 50.995265 24.370948 89.537470 73.299305 33.777319 33.777319 
3610.000000 40.857899 89.663797 51.150512 24.451635 89.606238 73.420548 33.871119 33.871119 
3620.000000 40.975228 89.738685 51.307505 24.533495 89.678437 73.552716 33.964919 33.964919 
3630.000000 41.092444 89.813305 51.459647 24.615443 89.755496 73.682619 34.058719 34.058719 
3640.000000 41.214124 89.890552 51.610127 24.698206 89.829625 73.804261 34.152519 34.152519 
3650.000000 41.337242 89.966566 51.763846 24.780296 89.908186 73.933098 34.246318 34.246318 
3660.000000 41.459376 90.047082 51.921718 24.861050 89.983244 74.061136 34.340118 34.340118 
3670.000000 41.580603 90.121381 52.069971 24.944497 90.057802 74.187441 34.433918 34.433918 
3680.000000 41.701867 90.192195 52.220957 25.026857 90.130573 74.319875 34.527718 34.527718 
3690.000000 41.825060 90.267887 52.372171 25.108957 90.204844 74.451244 34.621518 34.621518 
3700.000000 41.946060 90.354086 52.533438 25.188961 90.288481 74.584078 34.715318 34.715318 
3710.000000 42.066302 90.432029 52.689203 25.270770 90.371259 74.718111 34.809117 34.809117 
3720.000000 42.184123 90.509169 52.838780 25.354271 90.449105 74.844816 34.902917 34.902917 
3730.000000 42.301944 90.584378 52.991476 25.437345 90.527022 74.970056 34.996717 34.996717 
3740.000000 42.420560 90.665216 53.146278 25.519827 90.603582 75.095562 35.090517 35.090517 
3750.000000 42.543375 90.744500 53.299780 25.602272 90.682142 75.226397 35.184317 35.184317 
3760.000000 42.668536 90.822444 53.457038 25.680862 90.763491 75.356300 35.278116 35.278116 
3770.000000 42.791692 90.896903 53.610335 25.761999 90.842409 75.482073 35.371916 35.371916 
3780.000000 42.909135 90.975543 53.770566 25.842574 90.918897 75.614374 35.465716 35.465716 
3790.000000 43.026956 91.050324 53.926536 25.924867 90.995599 75.743078 35.559516 35.559516 
3800.000000 43.145382 91.130090 54.084155 26.006859 91.070586 75.872581 35.653316 35.653316 
3810.000000 43.268879 91.205836 54.234202 26.089707 91.146359 76.000885 35.747116 35.747116 
3820.000000 43.386132 91.282493 54.381914 26.172858 91.220559 76.131187 35.840915 35.840915 
3830.000000 43.505958 91.359525 54.536066 26.255517 91.297190 76.256560 35.934715 35.934715 
3840.000000 43.626125 91.434895 54.690049 26.337725 91.371247 76.390060 36.028515 36.028515 
3850.000000 43.746784 91.513268 54.843009 26.419250 91.444304 76.516632 36.122315 36.122315 
3860.000000 43.864756 91.594106 54.997956 26.500745 91.528155 76.647601 36.216115 36.216115 
3870.000000 43.982426 91.674569 55.150338 26.583042 91.613649 76.777104 36.309915 36.309915 
3880.000000 44.101004 91.754228 55.309462 26.664056 91.694641 76.901544 36.403714 36.403714 
3890.000000 44.214814 91.841928 55.465757 26.745227 91.785282 77.038109 36.497514 36.497514 
3900.000000 44.331614 91.964633 55.619680 26.823485 91.910165 77.193593 36.591314 36.591314 
3910.000000 44.448867 92.067771 55.775349 26.903245 92.014174 77.332022 36.685114 36.685114 
3920.000000 44.576185 92.172571 55.924481 26.981149 92.123544 77.470585 36.778914 36.778914 
3930.000000 44.701195 92.243117 56.080174 27.062208 92.197387 77.601288 36.872714 36.872714 
3940.000000 44.825486 92.316719 56.236854 27.143828 92.271516 77.724662 36.966513 36.966513 
3950.000000 44.947847 92.390106 56.391199 27.225522 92.345216 77.855231 37.060313 37.060313 
3960.000000 45.066009 92.465262 56.541703 27.309394 92.418487 77.984068 37.154113 37.154113 
3970.000000 45.184397 92.533020 56.696758 27.391637 92.492973 78.114237 37.247913 37.247913 
3980.000000 45.300780 92.607640 56.846540 27.474870 92.569461 78.241875 37.341713 37.341713 
3990.000000 45.420909 92.682367 56.995022 27.558485 92.645019 78.370579 37.435513 37.435513 
4000.000000 45.537671 92.760793 57.151858 27.640683 92.717433 78.499682 37.529312 37.529312 
4010.000000 45.657724 92.833162 57.309297 27.722679 92.789917 78.627587 37.623112 37.623112 
4020.000000 45.775734 92.904941 57.455841 27.806950 92.867978 78.744566 37.716912 37.716912 
4030.000000 45.892837 92.975272 57.605936 27.889858 92.940677 78.866741 37.810712 37.810712 
4040.000000 46.013041 93.049999 57.757584 27.972841 93.011660 78.994246 37.904512 37.904512 
4050.000000 46.133322 93.121242 57.906162 28.056599 93.084860 79.118153 37.998312 37.998312 
4060.000000 46.250575 93.193342 58.058279 28.139199 93.162706 79.248589 38.092111 38.092111 
4070.000000 46.369947 93.270160 58.206545 28.222483 93.239337 79.379691 38.185911 38.185911 
4080.000000 46.488147 93.346281 58.366415 28.303988 93.308962 79.502932 38.279711 38.279711 
4090.000000 46.603925 93.421383 58.513151 28.387840 93.385092 79.625640 38.373511 38.373511 
4100.000000 46.719816 93.495360 58.666220 28.470441 93.462867 79.749547 38.467311 38.467311 
4110.000000 46.840588 93.572660 58.821190 28.551591 93.538997 79.878118 38.561111 38.561111 
4120.000000 46.969798 93.638435 58.970046 28.632676 93.608122 79.999893 38.654910 38.654910 
4130.000000 47.090267 93.713967 59.130927 28.709265 93.685468 80.127531 38.748710 38.748710 
4140.000000 47.208580 93.792821 59.279734 28.788162 93.761741 80.254903 38.842510 38.842510 
4150.000000 47.324396 93.869586 59.426482 28.865525 93.836656 80.393066 38.936310 38.936310 
4160.000000 47.441649 93.948012 59.575241 28.943334 93.915289 80.534960 39.030110 39.030110 
4170.000000 47.560984 94.025580 59.726444 29.020057 93.992706 80.664063 39.123910 39.123910 
4180.000000 47.673659 94.106686 59.872301 29.097105 94.070266 80.797563 39.217709 39.217709 
4190.000000 47.793183 94.184201 60.020867 29.172527 94.154188 80.936260 39.311509 39.311509 
4200.000000 47.909604 94.264342 60.172816 29.249733 94.228817 81.068294 39.405309 39.405309 
4210.000000 48.033895 94.345985 60.329436 29.326967 94.313740 81.208589 39.499109 39.499109 
4220.000000 48.151489 94.420015 60.480073 29.403694 94.387369 81.341823 39.592909 39.592909 
4230.000000 48.266586 94.513129 60.628772 29.481574 94.478153 81.489313 39.686709 39.686709 
4240.000000 48.378845 94.599489 60.776098 29.560387 94.567222 81.629341 39.780508 39.780508 
4250.000000 48.493071 94.692817 60.918741 29.638453 94.659150 81.770969 39.874308 39.874308 
4260.000000 48.610552 94.780678 61.068102 29.716154 94.751222 81.911130 39.968108 39.968108 
4270.000000 48.717363 94.841628 61.207687 29.801798 94.812126 82.024379 40.061908 40.061908 
4280.000000 48.824476 94.855995 61.320415 29.895880 94.825493 82.084334 40.155708 40.155708 
4290.000000 48.926028 94.879796 61.438548 29.988974 94.851156 82.148020 40.249508 40.249508 
4300.000000 49.043849 94.896253 61.552010 30.082281 94.866668 82.215303 40.343307 40.343307 
4310.000000 49.163637 94.918875 61.667856 30.173755 94.891044 82.284718 40.437107 40.437107 
4320.000000 49.282101 94.944338 61.781499 30.266146 94.913991 82.349203 40.530907 40.530907 
4330.000000 49.403252 94.978163 61.887184 30.350775 94.948160 82.418484 40.624707 40.624707 
4340.000000 49.529321 94.992637 62.000056 30.442936 94.963743 82.478839 40.718507 40.718507 
4350.000000 49.655618 95.018958 62.117876 30.534424 94.992623 82.550519 40.812307 40.812307 
4360.000000 49.780211 95.032735 62.229822 30.625134 95.006348 82.610474 40.906106 40.906106 
4370.000000 49.901967 95.052033 62.341755 30.716013 95.025648 82.675892 40.999906 40.999906 
4380.000000 50.022512 95.072832 62.451750 30.807957 95.048595 82.743974 41.093706 41.093706 
4390.000000 50.139614 95.107944 62.571966 30.899644 95.082550 82.820850 41.187506 41.187506 
4400.000000 50.262808 95.121614 62.683237 30.991592 95.096489 82.883203 41.281306 41.281306 
4410.000000 50.383353 95.143914 62.793328 31.083563 95.120436 82.954483 41.375106 41.375106 
4420.000000 50.500342 95.174148 62.907609 31.174865 95.149459 83.021500 41.468905 41.468905 
4430.000000 50.610255 95.195001 63.020204 31.267952 95.172047 83.082654 41.562705 41.562705 
4440.000000 50.729855 95.228022 63.138554 31.358754 95.203786 83.150337 41.656505 41.656505 
4450.000000 50.848205 95.244426 63.246695 31.451844 95.221514 83.209359 41.750305 41.750305 
4460.000000 50.970794 95.261526 63.354463 31.543349 95.239099 83.271580 41.844105 41.844105 
4470.000000 51.091906 95.277072 63.465012 31.635473 95.252252 83.331135 41.937905 41.937905 
4480.000000 51.209463 95.291707 63.574851 31.727934 95.267907 83.390157 42.031704 42.031704 
4490.000000 51.329365 95.307842 63.690407 31.820778 95.284635 83.451445 42.125504 42.125504 
4500.000000 51.445824 95.324943 63.798874 31.914433 95.300504 83.511933 42.219304 42.219304 
4510.000000 51.565347 95.342579 63.916236 32.006029 95.319233 83.573887 42.313104 42.313104 
4520.000000 51.691606 95.359304 64.024293 32.099259 95.336461 83.638239 42.406904 42.406904 
4530.000000 51.809389 95.373135 64.132904 32.191572 95.350114 83.703390 42.500703 42.500703 
4540.000000 51.934663 95.387984 64.239937 32.283621 95.365340 83.764278 42.594503 42.594503 
4550.000000 52.051009 95.403047 64.351136 32.375748 95.377993 83.819570 42.688303 42.688303 
4560.000000 52.168452 95.417038 64.462335 32.469498 95.391861 83.877526 42.782103 42.782103 
4570.000000 52.285516 95.429314 64.574894 32.562223 95.406872 83.936416 42.875903 42.875903 
4580.000000 52.406893 95.444216 64.688621 32.655070 95.422813 83.993973 42.969703 42.969703 
4590.000000 52.526758 95.460727 64.800675 32.747826 95.437253 84.054727 43.063502 43.063502 
4600.000000 52.645903 95.475362 64.917580 32.841938 95.450334 84.118280 43.157302 43.157302 
4610.000000 52.769210 95.488013 65.029345 32.934664 95.462630 84.182098 43.251102 43.251102 
4620.000000 52.887107 95.506453 65.145492 33.028823 95.479214 84.246717 43.344902 43.344902 
4630.000000 53.004322 95.544675 65.263468 33.119134 95.518316 84.325991 43.438702 43.438702 
4640.000000 53.130316 95.567404 65.371922 33.211643 95.542549 84.392608 43.532502 43.532502 
4650.000000 53.249991 95.599728 65.490404 33.302052 95.575717 84.469483 43.626301 43.626301 
4660.000000 53.368947 95.613827 65.597679 33.395190 95.591229 84.530238 43.720101 43.720101 
4670.000000 53.494941 95.649100 65.722337 33.485504 95.625756 84.611644 43.813901 43.813901 
4680.000000 53.621615 95.669792 65.838917 33.577631 95.647201 84.679460 43.907701 43.907701 
4690.000000 53.750673 95.683676 65.951380 33.669619 95.664143 84.739948 44.001501 44.001501 
4700.000000 53.873413 95.696648 66.061796 33.761012 95.677582 84.796972 44.095301 44.095301 
4710.000000 53.995510 95.708335 66.175631 33.854357 95.689019 84.860391 44.189100 44.189100 
4720.000000 54.114844 95.722540 66.285602 33.947008 95.702530 84.924476 44.282900 44.282900 
4730.000000 54.234595 95.736424 66.396837 34.040595 95.716183 84.982433 44.376700 44.376700 
4740.000000 54.350183 95.750094 66.511672 34.132844 95.729050 85.043987 44.470500 44.470500 
4750.000000 54.470085 95.764246 66.625604 34.227531 95.741488 85.105141 44.564300 44.564300 
4760.000000 54.590214 95.776522 66.736140 34.322103 95.755571 85.160833 44.658100 44.658100 
4770.000000 54.710230 95.787779 66.842343 34.416137 95.769796 85.219989 44.751899 44.751899 
4780.000000 54.834861 95.800913 66.952387 34.509782 95.784379 85.272616 44.845699 44.845699 
4790.000000 54.958396 95.824017 67.065415 34.601145 95.807754 85.341764 44.939499 44.939499 
4800.000000 55.079508 95.837043 67.177794 34.695554 95.819048 85.397856 45.033299 45.033299 
4810.000000 55.197443 95.857414 67.290438 34.788939 95.839779 85.464339 45.127099 45.127099 
4820.000000 55.320410 95.871995 67.404514 34.882655 95.853861 85.523762 45.220899 45.220899 
4830.000000 55.437852 95.893223 67.513642 34.975310 95.875092 85.591578 45.314698 45.314698 
4840.000000 55.562068 95.924529 67.632870 35.067974 95.901612 85.666322 45.408498 45.408498 
4850.000000 55.681553 95.938252 67.743528 35.161160 95.914551 85.727609 45.502298 45.502298 
4860.000000 55.800736 95.951922 67.853932 35.254372 95.927275 85.780769 45.596098 45.596098 
4870.000000 55.921811 95.966449 67.964529 35.345045 95.942716 85.838859 45.689898 45.689898 
4880.000000 56.041297 95.981030 68.082770 35.437026 95.956584 85.896549 45.783698 45.783698 
4890.000000 56.157264 95.994110 68.191188 35.528260 95.973597 85.958370 45.877497 45.877497 
4900.000000 56.275464 96.006332 68.300955 35.620685 95.987536 86.018325 45.971297 45.971297 
4910.000000 56.394457 96.018501 68.408675 35.714225 95.999188 86.076415 46.065097 46.065097 
4920.000000 56.511635 96.033135 68.522390 35.808351 96.012698 86.138369 46.158897 46.158897 
4930.000000 56.634943 96.075591 68.637682 35.899223 96.056161 86.217110 46.252697 46.252697 
4940.000000 56.758477 96.097784 68.752143 35.992807 96.080537 86.283860 46.346497 46.346497 
4950.000000 56.882995 96.110060 68.856998 36.084173 96.093332 86.332490 46.440296 46.440296 
4960.000000 57.003086 96.125820 68.968425 36.176412 96.108987 86.396709 46.534096 46.534096 
4970.000000 57.124009 96.138847 69.078769 36.269222 96.121711 86.455465 46.627896 46.627896 
4980.000000 57.239182 96.151551 69.188560 36.361768 96.134793 86.511023 46.721696 46.721696 
4990.000000 57.355452 96.165328 69.297881 36.455282 96.148804 86.568314 46.815496 46.815496 
5000.000000 57.478910 96.180392 69.407069 36.547172 96.163601 86.618143 46.909296 46.909296 
5010.000000 57.597526 96.193954 69.516510 36.640235 96.177469 86.680763 47.003095 47.003095 
5020.000000 57.718563 96.208428 69.626084 36.732227 96.192052 86.732857 47.096895 47.096895 
5030.000000 57.839297 96.219953 69.740834 36.825233 96.206920 86.790148 47.190695 47.190695 
5040.000000 57.964988 96.263052 69.857427 36.916007 96.243663 86.868089 47.284495 47.284495 
5050.000000 58.086101 96.276990 69.963521 37.010319 96.257745 86.922982 47.378295 47.378295 
5060.000000 58.205889 96.302936 70.074828 37.102165 96.286196 86.994262 47.472095 47.472095 
5070.000000 58.326170 96.318053 70.182163 37.195208 96.298420 87.058480 47.565894 47.565894 
5080.000000 58.445542 96.330543 70.293458 37.289844 96.310357 87.117902 47.659694 47.659694 
5090.000000 58.565974 96.344266 70.401178 37.383439 96.323368 87.180123 47.753494 47.753494 
5100.000000 58.684060 96.357775 70.510367 37.478065 96.336806 87.239678 47.847294 47.847294 
5110.000000 58.798702 96.370694 70.617665 37.572525 96.352033 87.301898 47.941094 47.941094 
5120.000000 58.919853 96.386615 70.728984 37.665869 96.369618 87.365717 48.034894 48.034894 
5130.000000 59.034042 96.399320 70.835043 37.758798 96.383343 87.423541 48.128693 48.128693 
5140.000000 59.150274 96.420441 70.953525 37.850894 96.402214 87.488026 48.222493 48.222493 
5150.000000 59.266392 96.472385 71.069262 37.940420 96.450966 87.569964 48.316293 48.316293 
5160.000000 59.386559 96.550382 71.191970 38.028493 96.524237 87.675086 48.410093 48.410093 
5170.000000 59.509715 96.565285 71.305649 38.119284 96.538034 87.739304 48.503893 48.503893 
5180.000000 59.629995 96.579276 71.416679 38.210931 96.553546 87.801658 48.597693 48.597693 
5190.000000 59.749367 96.594768 71.532814 38.304075 96.569701 87.869740 48.691492 48.691492 
5200.000000 59.872183 96.613852 71.648034 38.397883 96.588358 87.937423 48.785292 48.785292 
5210.000000 59.995225 96.638136 71.758751 38.487741 96.616309 88.009236 48.879092 48.879092 
5220.000000 60.116451 96.662205 71.869805 38.579377 96.640041 88.073188 48.972892 48.972892 
5230.000000 60.237261 96.674802 71.979475 38.669573 96.654624 88.125549 49.066692 49.066692 
5240.000000 60.359434 96.696298 72.089410 38.761392 96.675426 88.188035 49.160492 49.160492 
5250.000000 60.478957 96.725621 72.205810 38.852468 96.703233 88.258782 49.254291 49.254291 
5260.000000 60.601508 96.739666 72.317466 38.945930 96.717601 88.316473 49.348091 49.348091 
5270.000000 60.720048 96.752263 72.426342 39.038189 96.729897 88.374296 49.441891 49.441891 
5280.000000 60.842106 96.767327 72.533953 39.130999 96.743050 88.434384 49.535691 49.535691 
5290.000000 60.969121 96.780139 72.637195 39.223268 96.756775 88.501934 49.629491 49.629491 
5300.000000 61.087548 96.792146 72.747816 39.314475 96.770214 88.562422 49.723290 49.723290 
5310.000000 61.211271 96.806781 72.857016 39.406105 96.785726 88.621045 49.817090 49.817090 
5320.000000 61.331854 96.821630 72.971333 39.499074 96.800666 88.681000 49.910890 49.910890 
5330.000000 61.452324 96.837015 73.079330 39.591924 96.813461 88.736025 50.004690 50.004690 
5340.000000 61.575063 96.850416 73.186014 39.684237 96.828973 88.795581 50.098490 50.098490 
5350.000000 61.693111 96.865265 73.301631 39.777321 96.844271 88.854737 50.192290 50.192290 
5360.000000 61.814451 96.885957 73.413938 39.871572 96.863572 88.916957 50.286089 50.286089 
5370.000000 61.937910 96.916245 73.527147 39.961507 96.899742 88.989836 50.379889 50.379889 
5380.000000 62.065871 96.930343 73.632351 40.053813 96.911895 89.047393 50.473689 50.473689 
5390.000000 62.189405 96.943906 73.742310 40.146941 96.925477 89.103884 50.567489 50.567489 
5400.000000 62.310177 96.957361 73.849187 40.239109 96.938844 89.160774 50.661289 50.661289 
5410.000000 62.431895 96.970334 73.961361 40.330170 96.952855 89.220330 50.755089 50.755089 
5420.000000 62.552705 96.983789 74.072102 40.422929 96.965651 89.280951 50.848888 50.848888 
5430.000000 62.674953 96.999549 74.182555 40.514468 96.980519 89.341439 50.942688 50.942688 
5440.000000 62.796255 97.015417 74.296005 40.606250 96.995960 89.398996 51.036488 51.036488 
5450.000000 62.921643 97.029140 74.407180 40.699036 97.010828 89.456153 51.130288 51.130288 
5460.000000 63.043929 97.044150 74.521015 40.790470 97.025840 89.515043 51.224088 51.224088 
5470.000000 63.172760 97.057712 74.629867 40.880875 97.040423 89.570868 51.317888 51.317888 
5480.000000 63.293949 97.072132 74.742402 40.972691 97.052932 89.626160 51.411687 51.411687 
5490.000000 63.410067 97.085855 74.854455 41.064209 97.066872 89.682784 51.505487 51.505487 
5500.000000 63.531634 97.098238 74.965426 41.155004 97.081240 89.739941 51.599287 51.599287 
5510.000000 63.653163 97.111265 75.078322 41.245325 97.094751 89.794034 51.693087 51.693087 
5520.000000 63.769962 97.124988 75.187763 41.335896 97.108618 89.852923 51.786887 51.786887 
5530.000000 63.892286 97.136942 75.300058 41.426728 97.123201 89.910347 51.880687 51.880687 
5540.000000 64.010636 97.150022 75.412581 41.517624 97.136712 89.967105 51.974486 51.974486 
5550.000000 64.132052 97.165032 75.520373 41.609463 97.151866 90.033055 52.068286 52.068286 
5560.000000 64.260278 97.196767 75.638109 41.700241 97.184177 90.106334 52.162086 52.162086 
5570.000000 64.382828 97.210329 75.754279 41.792145 97.198617 90.161093 52.255886 52.255886 
5580.000000 64.502730 97.224696 75.868127 41.884451 97.211055 90.222913 52.349686 52.349686 
5590.000000 64.628232 97.239973 75.982070 41.977190 97.224422 90.280870 52.443486 52.443486 
5600.000000 64.749723 97.254340 76.093534 42.070220 97.237075 90.334030 52.537285 52.537285 
5610.000000 64.872879 97.269189 76.203313 42.161863 97.252873 90.394651 52.631085 52.631085 
5620.000000 64.996262 97.283394 76.311875 42.256381 97.267170 90.452875 52.724885 52.724885 
5630.000000 65.115483 97.297171 76.420991 42.350354 97.282181 90.513229 52.818685 52.818685 
5640.000000 65.237655 97.311913 76.533430 42.443431 97.294977 90.575982 52.912485 52.912485 
5650.000000 65.359676 97.324296 76.645448 42.538189 97.309488 90.635804 53.006285 53.006285 
5660.000000 65.482151 97.337644 76.750627 42.632510 97.324357 90.696959 53.100084 53.100084 
5670.000000 65.606631 97.351099 76.857360 42.725395 97.336438 90.756248 53.193884 53.193884 
5680.000000 65.725852 97.384442 76.971147 42.816666 97.370393 90.827394 53.287684 53.287684 
5690.000000 65.847835 97.426470 77.091363 42.907667 97.413497 90.908134 53.381484 53.381484 
5700.000000 65.977460 97.445553 77.201502 43.001380 97.429009 90.971154 53.475284 53.475284 
5710.000000 66.101827 97.460724 77.312160 43.094663 97.445594 91.028577 53.569084 53.569084 
5720.000000 66.222675 97.478414 77.423070 43.187926 97.462607 91.092663 53.662883 53.662883 
5730.000000 66.345452 97.511864 77.539445 43.279424 97.494846 91.159413 53.756683 53.756683 
5740.000000 66.469592 97.525212 77.641459 43.371064 97.508428 91.215104 53.850483 53.850483 
5750.000000 66.589532 97.539311 77.755017 43.461940 97.522725 91.277724 53.944283 53.944283 
5760.000000 66.705915 97.554321 77.867600 43.553668 97.535663 91.333682 54.038083 54.038083 
5770.000000 66.826082 97.569652 77.977319 43.645159 97.550460 91.391906 54.131883 54.131883 
5780.000000 66.947611 97.584930 78.086760 43.736998 97.567474 91.452394 54.225682 54.225682 
5790.000000 67.070691 97.598492 78.194841 43.830562 97.580698 91.510883 54.319482 54.319482 
5800.000000 67.192334 97.619291 78.307352 43.922710 97.597068 91.578566 54.413282 54.413282 
5810.000000 67.313106 97.634194 78.417829 44.014972 97.613152 91.636789 54.507082 54.507082 
5820.000000 67.436035 97.649525 78.526957 44.107308 97.627663 91.696744 54.600882 54.600882 
5830.000000 67.558169 97.672147 78.633377 44.199313 97.649966 91.760163 54.694682 54.694682 
5840.000000 67.679509 97.686621 78.750799 44.293195 97.664048 91.822384 54.788481 54.788481 
5850.000000 67.799146 97.709511 78.864009 44.385934 97.687996 91.885536 54.882281 54.882281 
5860.000000 67.919578 97.744033 78.973426 44.476215 97.724452 91.957616 54.976081 54.976081 
5870.000000 68.041333 97.757381 79.085684 44.568518 97.738678 92.017571 55.069881 55.069881 
5880.000000 68.158511 97.790671 79.198641 44.659430 97.771989 92.089117 55.163681 55.163681 
5890.000000 68.278527 97.821173 79.315281 44.751114 97.800726 92.166926 55.257481 55.257481 
5900.000000 68.403764 97.835325 79.424927 44.844114 97.814022 92.227814 55.351280 55.351280 
5910.000000 68.526238 97.849745 79.538221 44.936224 97.826317 92.284438 55.445080 55.445080 
5920.000000 68.644892 97.864326 79.651249 45.029311 97.842258 92.346392 55.538880 55.538880 
5930.000000 68.764302 97.877995 79.762003 45.121617 97.857127 92.409544 55.632680 55.632680 
